ts_code,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees
688607.SH,SSE,刘建强,刘建强,张萍,8812.9027,20070523,江苏,苏州市,careray.cn,ir.careray@careray.com,191.0
300106.SZ,SZSE,李昌胜,,梁雷,21133.231,20030618,新疆,石河子市,www.xjxbmy.com,Xbmy20030608@126.com;2402313916@qq.com;xbmy_zqb@126.com,668.0
300279.SZ,SZSE,冯红涛,徐宏斌,白林,44894.1998,19980814,江苏,无锡市,www.hodgen-china.com,stock@hodgen-china.com;wufan@hodgen-china.com,1728.0
002455.SZ,SZSE,郑铁江,蒋国强,陈慧敏,56594.9304,20020701,江苏,无锡市,www.bcchem.com,bcc@bcchem.com,1672.0
601233.SH,SSE,陈士良,许金祥,周军,241111.9493,19990927,浙江,嘉兴市,www.zjtkgf.com,freedomshr@126.com;zj@zjtkgf.com,19371.0
300044.SZ,SZSE,周勇,周起如,眭小红,77016.1228,19970227,广东,深圳市,www.szsunwin.com,sunwin@szsunwin.com;suixiaohong@sz-sunwin.com;yelic@sz-sunwin.com,1038.0
300167.SZ,SZSE,季红,刘湘,刘丹,32623.0,20010921,广东,深圳市,www.dvision.cn,ir@dvision.cn,705.0
300546.SZ,SZSE,高晶,郑嵩,郭永洪,13581.475,19950403,广东,深圳市,www.xiongdi.cn,dongmiban@xiongdi.cn,854.0
002094.SZ,SZSE,陈索斌,唐风杰,杜心强,69089.7549,19970303,山东,青岛市,www.chinakingking.com,stock@chinakingking.com;qsb@chinakingking.com,2799.0
601003.SH,SSE,陈有升,刘流,裴侃,256279.32,20000414,广西,柳州市,www.liusteel.com,liscl@163.com,15828.0
300271.SZ,SZSE,邵学,赵晓明,韦光宇,82907.0973,20010618,北京,北京市,www.thunisoft.com,IR@thunisoft.com,7797.0
002091.SZ,SZSE,张子燕,陈晓东,张健,156353.6598,19980507,江苏,苏州市,www.gtig.com,office@gtig.com;xxy@gtiggm.com;zhangjian@gtig.com;xxy@gtig.com,13844.0
002065.SZ,SZSE,薛向东,吕波,杨健,320548.2375,20010120,北京,北京市,www.dhcc.com.cn,strongyang@dhcc.com.cn;zhangwen_cw@dhcc.com.cn,10202.0
002309.SZ,SZSE,王柏兴,王伟峰,程娴,87178.7068,19880905,江苏,苏州市,www.zhongli.com,zhonglidm@zhongli.com,6554.0
601098.SH,SSE,彭玻,丁双平,高军,179600.0,20081225,湖南,长沙市,www.zncmjt.com,xiaoxin@zncmjt.com;zncmjt@zncmjt.com,13264.0
002863.SZ,SZSE,葛炳灶,张建权,葛茜芸,49881.8896,20050201,浙江,金华市,www.jfkd.com.cn,jfkd@jinfei.cn,3952.0
601117.SH,SSE,戴和根,刘家强,李涛,610947.0588,20080923,北京,北京市,www.cncec.com.cn,cncec@cncec.com.cn;litao@cncec.com.cn;lvym@cncec.com.cn,44173.0
300018.SZ,SZSE,王永业,卢春明,黄伟兵,48083.1536,20011116,湖北,武汉市,www.zyhd.com.cn,stock@zyhd.com.cn,1026.0
300323.SZ,SZSE,郭瑾,周建会,连程杰,124023.6453,20051108,湖北,武汉市,www.hcsemitek.com,zq@hcsemitek.com,3369.0
002643.SZ,SZSE,黄以武,王忠立,于书敏,93033.5215,19950705,山东,烟台市,www.valiant.cecep.cn,wanrun@valiant-cn.com;xiaoxl@valiant-cn.com;yushumin@valiant-cn.com,3644.0
300190.SZ,SZSE,李月中,宗韬,朱敏,78158.762,20030212,江苏,常州市,www.wellegroup.com,info@wellegroup.com;shenjuan@wellegroup.com;zhumin@wellegroup.com,2283.0
002587.SZ,SZSE,吴涵渠,杨四化,孔德建,65204.4158,19930512,广东,深圳市,www.aoto.com,kongdj@aoto.com;szaoto@aoto.com,1364.0
300130.SZ,SZSE,刘祥,刘祥,郭桥易,48919.7278,20010731,广东,深圳市,www.xgd.com,guoqiaoyi@xgd.com;xgd-zqb@xgd.com;wangyingxin@xgd.com,2428.0
300568.SZ,SZSE,陈秀峰,陈秀峰,沈熙文,76840.8503,20030917,广东,深圳市,www.senior798.com,zqb@senior798.com,1727.0
300042.SZ,SZSE,周福池,杜铁军,于雅娜,20040.0,19990514,广东,深圳市,www.netac.com.cn/www.netac.com,ir@netac.com,443.0
002153.SZ,SZSE,李仲初,李仲初,罗芳,149955.7056,19980206,北京,北京市,www.shijigroup.com,IR@shijigroup.com;luofang@shijigroup.com;any.zhao@shijigroup.com,5291.0
002063.SZ,SZSE,陈利浩,王新勇,陈利浩,132298.3334,19981229,广东,珠海市,www.ygsoft.com,ygstock@ygsoft.com,4923.0
601872.SH,SSE,谢春林,王永新,孔康,810784.1801,20041231,上海,上海市,www.cmenergyshipping.com,IR@cmhk.com,3562.0
002095.SZ,SZSE,孙德良,孙德良,范悦龙,25272.0,20000807,浙江,杭州市,corp.netsun.com,zqb@netsun.com,546.0
688012.SH,SSE,尹志尧,尹志尧,刘晓宇,61624.448,20040531,上海,上海市,www.amec-inc.com,IR@amecnsh.com,894.0
601888.SH,SSE,彭辉,陈国强,常筑军,195247.5544,20080328,北京,北京市,www.ctgdutyfree.com.cn,cdfir@ctg.cn,14217.0
001213.SZ,SZSE,于永利,于永利,金波,444444.4444,20031104,北京,北京市,www.crscl.com.cn,ztthdshbgs@crscl.com.cn,3386.0
300088.SZ,SZSE,高前文,郑建军,陈伟达,245488.7088,20060119,安徽,芜湖市,www.tokengroup.com,token@tokengroup.com;wdchen@tokengroup.com;chchzhang@tokengroup.com,13230.0
300023.SZ,SZSE,王伟,王伟,刘悦,31610.6775,20010412,陕西,西安市,www.bode-e.com,dongmiban@bode-e.com;yangwei@bode-e.com,71.0
835640.BJ,,刘阳,付景超,鲁军仓,18772.8,20021231,陕西,西安市,www.forstar.com.cn,niehan@forstar.com.cn;ljc@forstar.com.cn,1016.0
688314.SH,SSE,胡立人,朱海龙,吴优,5802.798,20050314,陕西,西安市,www.kontourmedical.com,public@kontmed.com,168.0
300178.SZ,SZSE,钟百胜,段乃琦,周静,61650.8293,19980429,广东,深圳市,www.feiren.com,tt@tempus.cn,616.0
300389.SZ,SZSE,丁彦辉,丁崇彬,孙伟玲,31899.4173,20010823,广东,深圳市,www.absen.cn,dm@absen.com,2071.0
688318.SH,SSE,黄山,黄山,田进恩,6667.0,20070125,广东,深圳市,www.tdx.com.cn,tdx@tdx.com.cn,327.0
002052.SZ,SZSE,刘用腾,莫冰,刘道榆,74595.9694,19940203,广东,深圳市,www.coship.com,coship@coship.com;liudaoyu@coship.com;xiezhisheng@coship.com,357.0
002090.SZ,SZSE,贺安鹰,郭伟,李剑,40426.4936,19951110,江苏,南京市,www.wiscom.com.cn,tzb@wiscom.com.cn,1184.0
002084.SZ,SZSE,唐台英,王瑞泉,陈巍,60780.8495,19980108,广东,广州市,www.seagullgroup.cn,seagull@seagullgroup.cn;fang.wang@seagullgroup.cn;13632211623@139.com,5577.0
002523.SZ,SZSE,龙九文,郑正国,黄文斌,141664.08,19991126,湖南,株洲市,www.tqcc.cn,sid@tqcc.cn,1560.0
300273.SZ,SZSE,郝镇熙,郝镇熙,张晓菁,79235.4216,19960401,广东,珠海市,www.hokai.com,ir@hokai.com,802.0
002799.SZ,SZSE,李移岭,孙学军,林蔚,25200.0,20010628,陕西,西安市,www.globalprinting.cn,security@globalprinting.cn,1194.0
300103.SZ,SZSE,傅建平,傅建平,韦尔奇,31760.1,20020516,陕西,西安市,www.sxdagang.com,investor@dagang.com.cn;wangrui@dagang.com.cn,621.0
300164.SZ,SZSE,张国桉,任延忠,张旭,51284.7789,19950615,陕西,西安市,www.tongoiltools.com,investor@tongoiltools.com,640.0
603286.SH,SSE,是蓉珠,陆鹏,金振华,8912.6,19980812,江苏,常州市,www.riyingcorp.com,riying@riyingcorp.com;jin.zhenhua@riyingcorp.com,1112.0
688298.SH,SSE,方剑秋,方效良,章叶平,12000.0,20051201,浙江,湖州市,www.orientgene.com,zqb@orientgene.com,1392.0
603728.SH,SSE,常建鸣,常建鸣,温治中,42016.5,19980707,上海,上海市,www.moons.com.cn,dm@moons.com.cn;yan.wang@moons.com.cn,3101.0
831856.BJ,,倪军,倪军,倪红艳,7747.1549,20060801,安徽,滁州市,www.mgxf.com,hmsw@mghm.cn;nihongyan@mghm.cn,380.0
002081.SZ,SZSE,王汉林,曹黎明,宁波,267134.3689,19930106,江苏,苏州市,www.goldmantis.com,tzglb@goldmantis.com,15106.0
300970.SZ,SZSE,余养朝,余养朝,钱韬,11670.0,20100608,江苏,宿迁市,www.chinagreenbio.com,hlzq@chinagreenbio.com;dmzl@chinagreenbio.com,1584.0
300693.SZ,SZSE,方兴,方兴,胡天舜,20527.5493,20070928,广东,深圳市,www.sinexcel.com,stock@sinexcel.com,835.0
605158.SH,SSE,邵明祥,邵明霞,蒋玉兰,51142.0,20030725,浙江,杭州市,www.hdnew.cn,hdnew@hdnew.cn,920.0
601077.SH,SSE,刘建忠,谢文辉,张培宗,1135700.0,20080627,重庆,重庆市,www.cqrcb.com,ir@cqrcb.com;cqrcb@cqrcb.com,15004.0
300006.SZ,SZSE,梁建生,邱戎钊,崔丹,105591.1205,19990906,重庆,重庆市,www.cqlummy.com,cqlummy@cqlummy.com;cuidan@cqlummy.com,1438.0
300142.SZ,SZSE,李云春,姜润生,张荔,159115.8474,20010116,云南,昆明市,www.walvax.com,ir@walvax.com,1481.0
601369.SH,SSE,李宏安,陈党民,柴进,172677.3189,19990630,陕西,西安市,www.shaangu.com,securities@shaangu.com,3154.0
601012.SH,SSE,李振国,李振国,刘晓东,541295.2708,20000214,陕西,西安市,www.longigroup.com,longi-board@longigroup.com,46631.0
688122.SH,SSE,张平祥,冯勇,周通,46404.6069,20030228,陕西,西安市,www.c-wst.com,zqflb@c-wst.com;zhoutong@c-wst.com,963.0
301046.SZ,SZSE,罗传奎,温鹏飞,罗联明,14979.0,20090224,上海,上海市,www.nhet.com.cn,nenghui@nhet.com.cn;luolianming@nhet.com.cn;jiangshan@nhet.com.cn,144.0
603590.SH,SSE,刘建华,刘建华,孙玉萍,16000.0,20030903,北京,北京市,www.konruns.cn,ir@konruns.cn,432.0
605180.SH,SSE,蒋生华,蒋生华,范跃锋,10000.0,20060930,浙江,嘉兴市,www.huashengflex.com,security@watson-tech.com.cn,221.0
002727.SZ,SZSE,阮鸿献,阮鸿献,李正红,59618.0525,20001108,云南,昆明市,www.hx8886.com,1192373467@qq.com,30129.0
002839.SZ,SZSE,季颖,吴开,戚飞燕,180795.9258,20011127,江苏,苏州市,www.zrcbank.com,office@zrcbank.com;lucia_tao@sina.com;zhp3655@sina.com,2370.0
002756.SZ,SZSE,高兴江,高兴江,徐凤,40595.015,20000719,浙江,湖州市,www.yongxingbxg.com,yxzq@yongxingbxg.com,1475.0
002406.SZ,SZSE,刘延生,刘娅雪,刘硕,62415.8139,20040616,河南,许昌市,www.yodonchina.com,sec@yodonchina.com,2097.0
300039.SZ,SZSE,穆竟伟,王国明,任立旺,104600.0,20000412,上海,上海市,www.xykb.com,kbyydmb@126.com,1640.0
300074.SZ,SZSE,吕文辉,吕文辉,李惠,53389.29,20030922,上海,上海市,www.avcon.com.cn,ir@avcon.com.cn,459.0
300833.SZ,SZSE,蒋伟楷,蒋伟楷,劳杰伟,8432.7,20050317,广东,广州市,www.terbly.com,security@terbly.com,800.0
603429.SH,SSE,徐善水,郭曙光,刘力争,38023.8957,19980915,安徽,安庆市,www.ahjiyou.com.cn,jyzqb@genuinepacking.com,951.0
300560.SZ,SZSE,陈融洁,朱小梅,许海峰,22626.9812,20011107,福建,福州市,www.zftii.com,zftii@zftii.com;zhangweiling@zftii.com;xuhaifeng@ftii.cn,1445.0
300728.SZ,SZSE,陈美城,陈美城,赵独妍,9000.0,20080324,江苏,常州市,www.ctc-tf.cn,INFO@ctc-tf.com,414.0
688566.SH,SSE,耿仲毅,耿仲毅,翟建中,18694.16,20011113,江苏,镇江市,www.jibeier.com.cn,zhaijianzhong@126.com;jbeyycxd@163.com,913.0
002703.SZ,SZSE,张世权,张宝义,刘晓平,78964.4637,19930602,浙江,金华市,www.zjshibao.com,ir@shibaogroup.com,1651.0
002687.SZ,SZSE,池也,白光宇,吴匡笔,35000.0,20010731,浙江,温州市,www.giuseppe.cn,info@giuseppe.cn;wukuangbi@giuseppe.cn;qzbdsb@126.com,3596.0
603456.SH,SSE,花莉蓉,花莉蓉,林辉潞,83258.813,19980713,浙江,台州市,www.jiuzhoupharma.com,603456@jiuzhoupharma.com,3586.0
603667.SH,SSE,张峰,张峰,崔翠平,30117.3285,19991112,浙江,绍兴市,www.xcc-zxz.com,xcczqb@xcc-zxz.com,3953.0
002686.SZ,SZSE,吴晓明,江澜,翟峰,56623.9133,19950703,浙江,台州市,www.yilida.com,db@yilida.com;luoyangxi@yilida.com;zhaifeng@yilida.com,2440.0
603568.SH,SSE,项光明,项光明,程鹏,130324.11,20011229,浙江,温州市,www.cnweiming.com,ir@cnweiming.com,2439.0
603987.SH,SSE,张维鑫,张维鑫,顾佳俊,44156.9,19980701,上海,上海市,www.kdlchina.cn,kdl@kdlchina.net;dm@kdlchina.net,5040.0
002669.SZ,SZSE,王建祥,姚其胜,沈一涛,25249.2921,19880714,上海,上海市,www.shkdchem.com,kdxc@shkdchem.com,979.0
002999.SZ,SZSE,刘艺,柯英超,刘勇峰,34759.2,20090326,广东,广州市,www.gd-tianhe.com,zqbgs@gd-tianhe.com,1973.0
688577.SH,SSE,高长泉,白生文,林素君,5397.172,19930317,浙江,台州市,www.headman.cn,hdm@headman.cn;cjy@headman.cn;hjg@headman.cn,635.0
300653.SZ,SZSE,王涛,沙树壮,陆美娇,12000.0,20031022,山东,烟台市,www.zhbio.com,ir@zhbio.com,354.0
603681.SH,SSE,吕新民,吕新民,吕新民,19112.9871,20020128,上海,上海市,www.ygtape.com,boris@ygtape.com;gxy@ygtape.com;sq@ygtape.com,1802.0
603181.SH,SSE,王伟松,王新荣,孙青华,58870.0,20030530,浙江,绍兴市,www.huangma.com,huangmazqb@huangma.com;huangma@huangma.com,823.0
603799.SH,SSE,陈雪华,陈红良,李瑞,122139.6283,20020522,浙江,嘉兴市,www.huayou.com,information@huayou.com;wgp@huayou.com;lirui@huayou.com,8079.0
002718.SZ,SZSE,时沈祥,韩耘,吴伟江,13144.7829,20071223,浙江,嘉兴市,www.chinayoubang.com,zhejiangyoubang@163.com,808.0
002381.SZ,SZSE,沈耿亮,沈会民,张梁铨,41157.2264,20011113,浙江,嘉兴市,www.doublearrow.net,shenhui0316@163.com;allen00537@163.com,1648.0
603980.SH,SSE,邵辉,杨泉明,殷健,70000.0,20030815,浙江,杭州市,www.jihuadyes.com,jhgroup@jihuadyes.com;shendili@126.com;1004718580@qq.com,1705.0
300272.SZ,SZSE,瞿建国,QU RAYMOND MING(瞿亚明),徐延茂,57717.1949,20010227,上海,上海市,www.canature.com,dongmiban@canature.com,1280.0
603633.SH,SSE,朱新爱,朱新爱,朱小海,26350.12,20030312,上海,上海市,www.laimu.com.cn,ir@laimu.com.cn,1498.0
002324.SZ,SZSE,周文,周文,储民宏,101406.2317,19991028,上海,上海市,www.pret.com.cn,dsh@pret.com.cn;chumh@pret.com.cn;yangfan@pret.com.cn,1317.0
002568.SZ,SZSE,刘晓东,刘晓东,耿涛,75103.9436,19970619,上海,上海市,www.bairun.net,Angela.geng@bairun.net;bairun@bairun.net;jiajie.tang@bairun.net,1622.0
688618.SH,SSE,熊伟,熊伟,熊莹莹,5052.7495,20010906,广东,深圳市,www.3onedata.com.cn,XYY-SW@3onedata.com;688618public@3onedata.com,409.0
002053.SZ,SZSE,周满富,杨建军,李政良,76097.8566,20020725,云南,昆明市,www.cnyeic.com,ntgf@cnyeig.com;310944181@qq.com;1310514617@qq.com;597541817@qq.com,2558.0
688002.SH,SSE,马宏,马宏,黄艳,44500.0,20091211,山东,烟台市,www.raytrontek.com,raytron@raytrontek.com,1297.0
605286.SH,SSE,李国平,李国平,刘亮,16800.0,20030930,江苏,镇江市,www.jstljx.com,zqb@jstljx.com,1615.0
002783.SZ,SZSE,邵兴祥,罗时华,孙洁,38173.0334,19940630,湖北,荆门市,www.hbklgroup.cn,zbb@hbklgroup.cn,3199.0
002479.SZ,SZSE,万娇,张杰,胡斌,86500.0,20031215,浙江,杭州市,www.zhefuet.com,252397520@qq.com;jinhai_777@qq.com,1942.0
002418.SZ,SZSE,王允贵,王亚骏,李文波,113640.0,20021126,浙江,杭州市,www.kasun.cn,ksgf@kasun.cn;liwb@kasun.cn,3575.0
002942.SZ,SZSE,徐群辉,徐群辉,姚钢,15600.0,20051228,浙江,台州市,www.xnchem.com,xnzqtzb@xnchem.com;yaog@xnchem.com;maott@xnchem.com,1287.0
002506.SZ,SZSE,舒桦,舒桦,马君健,585031.6427,20030626,上海,上海市,www.gclsi.com,gclsizqb@gclsi.com,1317.0
300226.SZ,SZSE,朱军红,高波,李勇胜,19093.062,20000430,上海,上海市,www.mysteel.com,public@mysteel.com,3038.0
002588.SZ,SZSE,高文班,高进华,胡照顺,115688.4,19980715,山东,临沂市,www.shidanli.cn,002588@shidanli.cn;huzhaoshun@shidanli.cn;chenzhao@shidanli.cn,3441.0
601208.SH,SSE,唐安斌,曹学,陈杰,89818.6112,19941226,四川,绵阳市,www.emtco.cn,chenjie@emtco.cn;zhangyu@emtco.cn;investor@emtco.cn,2048.0
871981.BJ,,侯诗益,侯诗益,侯雪,5462.0,20050120,安徽,铜陵市,www.tljsjm.cn,houxue@hfjwt.cn,643.0
002104.SZ,SZSE,钱京,胡兆凤,陈妹妹,69692.1354,19960924,江苏,镇江市,www.hengbao.com,ir@hengbao.com;hengbao@hengbao.com,1325.0
688509.SH,SSE,杨玉坤,杨玉坤,宋彦策,77000.0,19990331,北京,北京市,www.geniuses.com.cn,zyxp@geniuses.com.cn;yw@geniuses.com.cn,3314.0
600048.SH,SSE,刘平,周东利,黄海,1197028.3692,19920914,广东,广州市,www.polycn.com,stock@polycn.com,61201.0
002149.SZ,SZSE,巨建辉,杨延安,顾亮,48821.4274,20001228,陕西,西安市,www.c-wmm.com,002149@c-wmm.com;l.gu@c-wmm.com;xbclzqb@163.com,1562.0
002296.SZ,SZSE,李海鹰,谢春生,杜旭升,38961.642,20011115,河南,郑州市,www.hhkj.cn,zqb@hhkj.cn;duxusheng@hhkj.cn;guozhimin@hhkj.cn,835.0
002917.SZ,SZSE,明景谷,明刚,周一玲,34761.4197,19940119,广东,深圳市,www.kingexplorer.com,ir@kingexplorer.com,1163.0
300033.SZ,SZSE,易峥,易峥,朱志峰,53760.0,20010824,浙江,杭州市,www.10jqka.com.cn,myhexin@myhexin.com,4058.0
601877.SH,SSE,南存辉,南存辉,潘洁,214997.3551,19970805,浙江,温州市,www.chint.net,chintzqb@chint.com,28127.0
603222.SH,SSE,李丽莎,田云飞,张茜,34074.3468,19961224,浙江,台州市,www.chimin.cn,investment@chimin.cn,2312.0
002403.SZ,SZSE,陈合林,陈合林,李鎔伊,35032.0801,19930513,浙江,台州市,www.chinaasd.com,IR@asd.com.cn,5309.0
002366.SZ,SZSE,王雪欣,孙录友,马明,86705.735,19971118,四川,眉山市,www.scdanfu.cn,zq@ytthm.com;maming@ytthm.com,1235.0
300022.SZ,SZSE,汪辉君,李勇,杨元兴,38024.038,19941208,四川,成都市,www.gifore.com,office@gifore.com.cn;yangyx@gifore.com;liugc@gifore.com,1010.0
603077.SH,SSE,曾小平,杨惠容,莫融,883125.0228,20020801,四川,乐山市,www.hebang.cn,mr@hebang.cn;yd@hebang.cn,4803.0
002749.SZ,SZSE,颜亚奇,颜亚奇,何颉,43563.428,19851230,四川,成都市,www.scggic.com,dsh@scggic.com,1453.0
300303.SZ,SZSE,邢美正,邢美正,于芳,134258.8701,20050915,广东,深圳市,www.jfled.com.cn,jfzq@jfled.com.cn,2419.0
002108.SZ,SZSE,陈宏伟,于增胜,李繁联,141792.4199,19950102,河北,沧州市,www.cz-mz.com,cz-mz@cz-mz.com;lifanlian999@126.com;liangfang426@126.com,2091.0
002054.SZ,SZSE,黄冠雄,黄冠雄,朱闽翀,48211.5452,20020621,广东,佛山市,www.dymatic.com,info@dymatic.com;Zhumc@dymatic.com;Pandk@dymatic.com,1660.0
603098.SH,SSE,刘爱森,蒋东宇,徐晓楠,53879.9978,20011205,北京,北京市,www.centerint.com,stock@centerint.com,1029.0
002414.SZ,SZSE,黄立,张燕,陈丽玲,234655.8302,20040713,湖北,武汉市,www.wuhan-guide.com,chenliling@guide-infrared.com;guide@guide-infrared.com,3544.0
603259.SH,SSE,李革,李革,姚驰,295571.0966,20001201,江苏,无锡市,www.wuxiapptec.com.cn,ir@wuxiapptec.com,28542.0
002637.SZ,SZSE,方银军,方银军,任国晓,47040.1,20000919,浙江,杭州市,www.zanyu.com,office@zanyu.com;zq@zanyu.com,2414.0
605378.SH,SSE,陈一军,余谷峰,朱翔,10000.0,19961106,浙江,宁波市,www.mustangbattery.com,ym@mustangbattery.com;dsb@mustangbattery.com,884.0
300020.SZ,SZSE,王腾,王腾,花少富,65578.9086,19921113,浙江,杭州市,www.enjoyor.net,enjoyor@enjoyor.net,650.0
603611.SH,SSE,丁毅,毛英,贾国华,26718.4734,20000303,浙江,湖州市,www.noblelift.com,sec@noblelift.com,3564.0
002466.SZ,SZSE,蒋卫平,夏浚诚,张文宇,147709.9383,19951016,四川,遂宁市,www.tianqilithium.com,ir@tianqilithium.com;libo@tianqilithium.com;fuxm@tianqilithium.com,1644.0
603333.SH,SSE,李广胜,李广胜,姜向东,62152.7586,20030707,四川,乐山市,www.sunwayint.com,sunway@sunwayint.com;securities@sunwayint.com,1374.0
832566.BJ,,唐铣,李云,曾培玉,7328.054,20050426,四川,内江市,www.zitonggong.com,zitonggong@zitonggong.com;zengpeiyu@zitonggong.com,281.0
300820.SZ,SZSE,王军,周英怀,刘世伟,9532.7,19960116,四川,德阳市,www.injet.cn,dsb@injet.cn;lsw@injet.cn;injet@injet.cn,569.0
601002.SH,SSE,蔡永龙,蔡晋彰,俞杰,95928.2,19951117,浙江,嘉兴市,www.GEM-YEAR.com,zzj@gem-year.net;yj@gem-year.net;bond@gem-year.net,2563.0
688399.SH,SSE,王国强,王国强,白星华,5862.0,20100412,江苏,泰州市,www.s-sbio.com,sssw@s-sbio.com,574.0
300318.SZ,SZSE,翟晓枫,蒋焱,董海锋,81690.0495,20010712,北京,北京市,www.bohui-tech.com,dsh@bohui-tech.com,1306.0
002141.SZ,SZSE,韩桃子,丁晨,梁丹妮,113465.6519,20021010,广东,珠海市,www.sz002141.com,stock@sz002141.com,870.0
603917.SH,SSE,施良才,施良才,吴海涛,15680.0,20001115,浙江,宁波市,www.helimould.com,stock@helimould.com,698.0
002473.SZ,SZSE,张孙立,宋骐,张晓辉,16000.0,20040311,浙江,宁波市,www.nbslt.com,sld002473@126.com,21.0
601789.SH,SSE,周杰,徐文卫,李长春,97609.1545,20041220,浙江,宁波市,www.jiangong.com.cn,licc@jiangong.com.cn;veichxh@163.com;nbjg601789@163.com,5548.0
300314.SZ,SZSE,陈再宏,陈再宏,李则东,28800.0,19920918,浙江,宁波市,www.nbdavid.com,zqb@nbdavid.com,725.0
601021.SH,SSE,王煜,王志杰,陈可,91646.2713,20041101,上海,上海市,www.ch.com,ir@ch.com,8470.0
300138.SZ,SZSE,卢庆国,卢庆国,周静,53277.3991,20000412,河北,邯郸市,www.cn-cg.com,cgsw@cn-cg.com;cgswgzc@163.com,1351.0
300408.SZ,SZSE,刘杰鹏,刘杰鹏,徐瑞英,191649.7371,19921210,广东,潮州市,www.cctc.cc,dsh@cctc.cc,10761.0
300135.SZ,SZSE,周文彬,周文彬,曹晔,92160.0,20021107,江苏,无锡市,www.baolijt.cn,jsbaoli2008@baoligroups.com,401.0
002478.SZ,SZSE,曹坚,韩巧林,韩巧林,91983.0686,19890731,江苏,常州市,www.cbsteeltube.com,zjb@cbsteeltube.com;liuzf@cbsteeltube.com;hql@cbsteeltube.com,3343.0
603787.SH,SSE,张崇舜,赵学忠,王晨阳,20400.0,20070716,江苏,无锡市,www.xinri.com,dongshihui@xinri.com,2773.0
601222.SH,SSE,陆永华,陆永华,崔东旭,206016.9156,19951106,江苏,南通市,www.linyang.com.cn,dsh@linyang.com.cn,3303.0
002449.SZ,SZSE,王佳,李程,袁卫亮,61847.7169,19810831,广东,佛山市,www.nationstar.com,stock@nationstar.com;heyuhong@nationstar.com;yuanweiliang@nationstar.com,4035.0
300472.SZ,SZSE,朱业胜,朱业胜,秦璐,26657.1121,20030924,江西,抚州市,www.newu.com.cn,newu@newu.com.cn;qin.lu@newugroup.com,601.0
837344.BJ,,程永庆,程永庆,王冰冰,12181.0,19920924,北京,北京市,www.triprime.com,gudongdahui@triprime.com,205.0
300302.SZ,SZSE,周泽湘,周泽湘,方一夫,48797.123,19981103,北京,北京市,www.toyou.com.cn,zqtz@toyou.com.cn,347.0
300117.SZ,SZSE,田新甲,付海波,黄秋艳,71676.0,19870105,北京,北京市,www.jayugroup.com,service@jayugroup.com,906.0
002573.SZ,SZSE,邹艾艾,李其林,秦坤,140372.1079,20010903,北京,北京市,www.qingxin.com.cn,zhqb@qingxin.com.cn,1854.0
300344.SZ,SZSE,汪逸,俞珂白,项良宝,64170.6416,19990825,北京,北京市,www.taikongintel.com,public@taikong.cn,269.0
300021.SZ,SZSE,王浩宇,谢永生,陈静,80107.4638,20050119,甘肃,酒泉市,www.dyjs.com,dyjszqb@dyjs.com,2401.0
601212.SH,SSE,王普公,王彬,孙茏,740477.4511,20070706,甘肃,白银市,www.bynmc.com,bygs@bynmc.com;byysjtgf@163.com,14297.0
603919.SH,SSE,周志刚,周志刚,石少军,50725.9997,20091223,甘肃,陇南市,www.jinhuijiu.com,jhj@jinhuijiu.com,2168.0
603893.SH,SSE,励民,励民,林玉秋,41725.12,20011125,福建,福州市,www.rock-chips.com,ir@rock-chips.com,810.0
300339.SZ,SZSE,周红卫,周红卫,胡传高,79641.0841,20060629,江苏,南京市,www.hoperun.com,company@hoperun.com,10972.0
300284.SZ,SZSE,李大鹏,朱晓宁,潘岭松,126282.7774,20020829,江苏,南京市,www.jsti.com,sjkdmb@jsti.com,8037.0
002513.SZ,SZSE,刘智,刘安平,唐海军,34008.6278,19901011,江苏,徐州市,www.jslanfeng.com,lfshdmb@jslanfeng.com,1517.0
002496.SZ,SZSE,仲汉根,张晓波,韦广权,150758.9677,19890526,江苏,盐城市,www.hfagro.com,jshuifenggufen@163.com,2152.0
002819.SZ,SZSE,王戈,郑大伟,常虹,31817.9769,20000810,北京,北京市,www.dfzk.com,dfjc@oimec.com.cn,306.0
002310.SZ,SZSE,刘晓峰,刘晓峰,陈莹,268546.2004,19920702,北京,北京市,www.orientscape.com,orientlandscape@163.com,3459.0
300367.SZ,SZSE,江涛,江涛,曾弟东,119577.2516,20000905,北京,北京市,www.netposa.com,irm@netposa.com,634.0
300073.SZ,SZSE,陈彦彬,陈彦彬,邹纯格,50650.0774,19980603,北京,北京市,www.easpring.com.cn,securities@easpring.com,1149.0
300513.SZ,SZSE,钱苏晋,钱苏晋,黄子健,31369.1155,20000627,北京,北京市,www.techstar.com.cn,zqsw@techstar.com.cn;huangzijian@techstar.com.cn;sixiaowei@techstar.com.cn,1897.0
300157.SZ,SZSE,孙玉芹,孙玉芹,王艳秋,71211.3257,20050329,北京,北京市,www.ldocean.com.cn,zqb@ldocean.com.cn,1368.0
002417.SZ,SZSE,周海燕,周海燕,周海燕,27000.0,20041009,广东,深圳市,www.sunafin.com,ir@sunafin.com,105.0
603636.SH,SSE,吴志雄,吴志雄,魏辉,59079.3578,20021018,福建,泉州市,www.linewell.com,ir@linewell.com;bona@linewell.com;whui2@linewell.com,2703.0
002509.SZ,SZSE,张充,张充,张充,249249.2696,20021213,福建,泉州市,www.tianguang.com,tgxf@tianguang.com,1669.0
